x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G,TotalTrapConcentration,eTrappedCharge,hTrappedCharge,Rn_trap,Rp_trap
1.000000000000e+01,0.000000000000e+00,0.000000000000e+00,1.9595573180554890e+01,4.5977940718482926e+07,7.1393489388537062e+17,8.0000000000000000e+13,7.1401489383939264e+17,-7.1393489383939264e+17,5.3295384168991940e-02,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.9048707788689864e+01,-2.0145298364870442e+01,2.0000000000000000e+01,2.0000000000000000e+01,8.0000000000000000e+13,7.1401489383939264e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.750000000000e+00,0.000000000000e+00,0.000000000000e+00,1.9595573180554890e+01,4.5977940718482926e+07,7.1393489388537062e+17,8.0000000000000000e+13,7.1401489383939264e+17,-7.1393489383939264e+17,5.3295384168991940e-02,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.9048707788689864e+01,-2.0145298364870442e+01,2.0000000000000000e+01,2.0000000000000000e+01,8.0000000000000000e+13,7.1401489383939264e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.000000000000e+01,9.375000000000e-01,0.000000000000e+00,1.7992672968507286e+01,7.2402779660536678e+17,1.5229660398180628e+18,8.0000000000000000e+13,7.9964474169793946e+17,-7.9956474169793946e+17,5.1308372579536882e+24,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.7445807576642260e+01,-1.8542398152822837e+01,1.7587762268249506e+01,1.8423214552594430e+01,8.0000000000000000e+13,7.9964474169793946e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.500000000000e+00,0.000000000000e+00,0.000000000000e+00,1.9595573180554890e+01,4.5977940718482926e+07,7.1393489388537062e+17,8.0000000000000000e+13,7.1401489383939264e+17,-7.1393489383939264e+17,5.3295384168991940e-02,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.9048707788689864e+01,-2.0145298364870442e+01,2.0000000000000000e+01,2.0000000000000000e+01,8.0000000000000000e+13,7.1401489383939264e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.000000000000e+01,1.875000000000e+00,0.000000000000e+00,1.7241385099939432e+01,1.5448268051703094e+18,2.2778629569052311e+18,8.0000000000000000e+13,7.3329942595060352e+17,-7.3321942595060352e+17,9.5424180145902806e+24,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.6694519708074406e+01,-1.7791110284254984e+01,1.6810352258024519e+01,1.7685803274291544e+01,8.0000000000000000e+13,7.3329942595060352e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.750000000000e+00,9.375000000000e-01,0.000000000000e+00,1.7992672968507286e+01,7.2402779660536704e+17,1.5229660398180631e+18,8.0000000000000000e+13,7.9964474169793946e+17,-7.9956474169793946e+17,5.1308372579536893e+24,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.7445807576642260e+01,-1.8542398152822837e+01,1.7587762268249506e+01,1.8423214552594430e+01,8.0000000000000000e+13,7.9964474169793946e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.250000000000e+00,0.000000000000e+00,0.000000000000e+00,1.9595573180554890e+01,4.5977940718482926e+07,7.1393489388537062e+17,8.0000000000000000e+13,7.1401489383939264e+17,-7.1393489383939264e+17,5.3295384168991940e-02,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.9048707788689864e+01,-2.0145298364870442e+01,2.0000000000000000e+01,2.0000000000000000e+01,8.0000000000000000e+13,7.1401489383939264e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.000000000000e+01,2.812500000000e+00,0.000000000000e+00,1.6739225661834244e+01,2.3114789228775188e+18,2.8619536621336929e+18,8.0000000000000000e+13,5.5063022737000333e+17,-5.5055022737000333e+17,1.0432825908113173e+25,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.6192360269969218e+01,-1.7288950846149795e+01,1.6294302517280286e+01,1.7191512038696786e+01,8.0000000000000000e+13,5.5063022737000333e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.500000000000e+00,9.375000000000e-01,0.000000000000e+00,1.7992672968507286e+01,7.2402779660536704e+17,1.5229660398180631e+18,8.0000000000000000e+13,7.9964474169793946e+17,-7.9956474169793946e+17,5.1308372579536893e+24,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.7445807576642260e+01,-1.8542398152822837e+01,1.7587762268249506e+01,1.8423214552594430e+01,8.0000000000000000e+13,7.9964474169793946e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.750000000000e+00,1.875000000000e+00,0.000000000000e+00,1.7241385099939432e+01,1.5448268051703091e+18,2.2778629569052308e+18,8.0000000000000000e+13,7.3329942595060352e+17,-7.3321942595060352e+17,9.5424180145902796e+24,0.0000000000000000e+00,1.0965905761805763e+00,0.0000000000000000e+00,5.7293329653562607e+12,-1.6694519708074406e+01,-1.7791110284254984e+01,1.6810352258024519e+01,1.7685803274291544e+01,8.0000000000000000e+13,7.3329942595060352e+17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
